NU_INSCRICAO;NU_ANO;TP_COR_RACA;CO_MUNICIPIO_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q007;Q021;Q020;Q023
210071245911;2025;3;3541000;;;;;;E;A;A;A
210071247533;2025;1;3541000;439,1;520,2;550,2;534,6;560,0;D;B;B;A
210071248011;2025;3;3541000;;;;;;C;A;B;B
210071248108;2025;3;3541000;;438,2;523,6;;360,0;D;B;B;C
210071250849;2025;1;3541000;504,9;486,4;541,0;563,2;580,0;D;B;B;A
210071251669;2025;1;3541000;;;;;;C;A;B;A
210071251937;2025;3;3541000;;;;;;C;A;B;A
210071252587;2025;4;3541000;;;;;;B;A;B;A
210071253085;2025;2;3541000;;;;;;C;A;B;A
210071255626;2025;1;3541000;347,6;412,3;422,3;324,2;380,0;P;C;B;D
210071255870;2025;1;3541000;;;;;;M;C;B;D
210071256460;2025;3;3541000;;;;;;D;A;A;A
210071256531;2025;1;3541000;398,8;477,7;507,7;381,3;560,0;D;B;B;A
210071256579;2025;2;3541000;;;;;;C;B;B;E
210071258143;2025;3;3541000;;;;;;C;B;B;A
210071260198;2025;1;3541000;;;;;;B;B;A;A
210071260605;2025;1;3541000;;509,0;371,1;;400,0;E;B;B;E
210071260746;2025;3;3541000;;;;;;D;A;B;A
210071260948;2025;2;3541000;;558,3;492,3;;480,0;C;B;B;A
210071262013;2025;4;3541000;;;;;;B;B;A;A
210071262496;2025;1;3541000;419,5;397,0;519,2;411,1;520,0;C;A;B;A
210071263614;2025;3;3541000;;;;;;C;D;B;A
210071265521;2025;1;3541000;383,8;466,5;412,6;360,6;0,0;C;A;B;A
210071267594;2025;1;3541000;338,9;404,1;429,5;332,0;0,0;E;B;B;C
210071269731;2025;3;3541000;388,6;616,4;644,3;677,4;640,0;C;A;B;A
210071270317;2025;3;3541000;367,0;345,5;423,2;413,8;680,0;B;B;B;A
210071270486;2025;1;3541000;;;;;;P;D;B;D
210071271480;2025;1;3541000;;;;;;D;B;B;D
210071271892;2025;1;3541000;406,6;554,0;500,1;353,3;460,0;F;B;B;D
210071273415;2025;1;3541000;;;;;;A;B;B;A
210071273620;2025;1;3541000;410,4;481,1;482,6;393,0;360,0;B;A;B;A
210071274192;2025;1;3541000;;;;;;D;A;B;A
210071276364;2025;3;3541000;445,8;523,1;575,3;379,0;500,0;D;A;B;A
210071277481;2025;3;3541000;429,8;385,4;322,4;435,7;500,0;C;B;A;A
210071277506;2025;1;3541000;472,9;527,9;549,0;520,8;400,0;C;A;B;A
210071279386;2025;4;3541000;;;;;;A;B;B;A
210071279431;2025;3;3541000;;;;;;F;A;B;A
210071279645;2025;1;3541000;;735,1;744,0;;680,0;C;B;B;A
210071280933;2025;1;3541000;;;;;;F;D;B;A
210071281397;2025;3;3541000;553,7;583,5;627,3;551,3;360,0;C;A;B;A
210071282062;2025;2;3541000;;;;;;C;C;B;A
210071282154;2025;1;3541000;;;;;;B;A;B;A
210071282307;2025;3;3541000;358,9;497,5;531,8;391,5;600,0;I;C;B;A
210071283690;2025;2;3541000;550,5;399,4;400,5;455,8;580,0;D;A;B;A
210071283818;2025;2;3541000;;;;;;C;A;B;A
210071284029;2025;1;3541000;556,3;649,2;610,0;636,8;740,0;B;A;B;A
210071285662;2025;1;3541000;364,4;432,0;411,9;342,8;420,0;J;C;B;A
210071288732;2025;2;3541000;449,6;509,8;506,9;397,1;440,0;N;C;B;D
210071288920;2025;1;3541000;;;;;;H;C;B;E
210071289093;2025;1;3541000;;;;;;E;B;B;A
210071289615;2025;1;3541000;537,6;428,0;504,1;409,3;520,0;A;B;B;A
210071289781;2025;5;3541000;523,2;367,3;423,6;422,3;400,0;J;A;B;A
210071290550;2025;1;3541000;;;;;;M;B;B;A
210071290906;2025;1;3541000;549,4;509,7;577,5;657,8;640,0;C;A;B;A
210071291592;2025;3;3541000;;536,8;559,6;;620,0;C;C;B;A
210071291857;2025;1;3541000;553,1;606,8;587,3;721,4;520,0;B;A;B;A
210071292085;2025;1;3541000;;;;;;C;B;B;A
210071293999;2025;1;3541000;476,5;576,6;528,5;496,4;400,0;A;A;B;A
210071294458;2025;1;3541000;;;;;;C;A;B;A
210071295459;2025;3;3541000;;;;;;C;A;B;A
210071296204;2025;1;3541000;;;;;;B;B;B;A
210071296510;2025;3;3541000;457,1;549,6;551,3;512,8;580,0;B;A;B;A
210071297042;2025;2;3541000;456,4;393,0;441,3;493,4;560,0;B;B;B;B
210071297483;2025;2;3541000;500,9;396,8;522,7;443,4;580,0;C;A;B;A
210071297815;2025;1;3541000;;;;;;G;B;B;A
210071299223;2025;3;3541000;518,0;384,7;422,4;431,8;540,0;E;B;B;A
210071299629;2025;2;3541000;527,8;446,3;505,8;482,6;640,0;D;C;B;A
210071300533;2025;1;3541000;432,4;539,7;494,4;533,0;0,0;C;A;A;A
210071301265;2025;3;3541000;544,7;573,8;570,6;622,9;720,0;D;B;B;A
210071302337;2025;1;3541000;;;;;;C;A;B;B
210071302428;2025;3;3541000;389,8;489,9;466,9;364,9;460,0;C;A;B;A
210071303718;2025;3;3541000;;;;;;D;B;B;A
210071305357;2025;1;3541000;;;;;;C;B;B;A
210071305559;2025;3;3541000;484,0;477,9;522,9;524,8;360,0;D;A;B;A
210071306085;2025;3;3541000;401,3;507,3;470,2;466,9;440,0;A;A;B;A
210071307918;2025;1;3541000;;;;;;H;C;B;A
210071308390;2025;1;3541000;;;;;;B;A;B;A
210071308743;2025;1;3541000;;;;;;D;A;B;E
210071308848;2025;3;3541000;;;;;;D;B;B;A
210071309301;2025;3;3541000;;;;;;D;A;B;A
210071309547;2025;3;3541000;567,5;555,9;546,6;396,5;0,0;I;B;B;A
210071310458;2025;1;3541000;;;;;;E;B;B;A
210071310760;2025;2;3541000;486,8;335,1;338,8;380,3;0,0;A;A;A;A
210071310860;2025;3;3541000;;;;;;D;B;B;E
210071312766;2025;3;3541000;;;;;;B;A;B;A
210071313560;2025;2;3541000;;;;;;D;A;B;A
210071313736;2025;1;3541000;;;;;;G;B;B;D
210071314894;2025;1;3541000;481,8;431,8;470,7;594,4;400,0;B;A;B;A
210071314991;2025;3;3541000;;;;;;J;B;B;A
210071316091;2025;1;3541000;;;;;;P;E;B;E
210071318935;2025;3;3541000;;;;;;D;A;B;A
210071319287;2025;1;3541000;;;;;;H;B;B;A
210071319353;2025;1;3541000;416,1;479,9;484,3;347,2;620,0;B;B;B;A
210071319722;2025;1;3541000;;;;;;H;B;B;A
210071320166;2025;1;3541000;;;;;;C;A;A;A
210071320338;2025;1;3541000;;;;;;K;A;B;A
210071321443;2025;3;3541000;;;;;;C;A;B;A
210071324389;2025;3;3541000;;386,3;414,3;;0,0;G;C;B;A
210071324676;2025;1;3541000;;;;;;D;A;B;A
210071325425;2025;1;3541000;;;;;;G;B;B;A
210071326954;2025;1;3541000;470,9;513,7;447,1;333,3;0,0;C;A;B;A
210071327275;2025;1;3541000;;;;;;B;A;B;A
210071327493;2025;5;3541000;;;;;;B;A;B;A
210071328819;2025;3;3541000;400,9;414,4;457,8;377,3;460,0;C;A;B;A
210071329196;2025;3;3541000;489,3;472,1;503,7;563,5;600,0;E;B;B;C
210071330518;2025;3;3541000;;;;;;N;B;B;D
210071332282;2025;1;3541000;;;;;;C;B;B;A
210071332680;2025;1;3541000;;;;;;D;B;B;A
210071333026;2025;1;3541000;;;;;;B;A;B;A
210071333320;2025;3;3541000;517,2;537,3;506,6;368,8;480,0;D;A;B;A
210071334777;2025;1;3541000;;;;;;B;A;B;A
210071336074;2025;3;3541000;;;;;;B;B;B;A
210071337264;2025;3;3541000;579,0;624,4;576,8;571,2;540,0;H;C;B;D
210071338648;2025;1;3541000;541,1;430,6;353,0;350,2;0,0;B;A;B;A
210071339606;2025;3;3541000;;454,2;481,3;;660,0;P;B;B;A
210071339852;2025;3;3541000;;;;;;D;A;A;A
210071340072;2025;1;3541000;468,6;446,7;514,7;611,2;880,0;C;A;B;A
210071340420;2025;1;3541000;;;;;;C;B;B;A
210071341618;2025;3;3541000;532,9;449,6;541,2;663,6;500,0;C;B;B;D
210071345899;2025;1;3541000;;;;;;D;B;B;F
210071345987;2025;3;3541000;;;;;;D;B;B;A
210071346584;2025;3;3541000;362,4;505,5;470,9;504,0;560,0;B;A;A;A
210071347525;2025;2;3541000;;;;;;H;C;B;D
210071349262;2025;3;3541000;473,9;493,0;542,0;565,8;740,0;G;A;B;D
210071349665;2025;1;3541000;;;;;;J;B;B;A
210071350228;2025;1;3541000;;;;;;D;B;B;A
210071350682;2025;1;3541000;566,9;635,0;490,3;682,0;440,0;J;E;B;D
210071350753;2025;1;3541000;433,8;432,6;514,7;554,1;400,0;C;C;B;A
210071351705;2025;3;3541000;493,2;585,7;597,5;466,2;420,0;C;A;B;A
210071353683;2025;3;3541000;547,9;434,8;452,5;498,2;560,0;B;B;B;D
210071353688;2025;3;3541000;547,9;654,1;652,1;528,7;640,0;C;A;B;A
210071354293;2025;2;3541000;556,3;641,7;636,8;554,2;680,0;I;C;B;D
210071355893;2025;1;3541000;567,4;576,3;579,0;620,6;520,0;G;A;B;A
210071357265;2025;1;3541000;;;;;;J;B;B;A
210071359584;2025;3;3541000;472,8;434,8;453,6;404,9;340,0;B;A;B;A
210071361386;2025;3;3541000;;;;;;B;A;B;A
210071362124;2025;1;3541000;;;;;;K;B;B;A
210071364220;2025;1;3541000;;;;;;G;B;B;D
210071365660;2025;3;3541000;;;;;;F;B;B;A
210071366277;2025;2;3541000;;;;;;F;A;B;B
210071366283;2025;3;3541000;;503,3;516,6;;700,0;C;A;B;A
210071366793;2025;1;3541000;;;;;;D;A;B;A
210071367760;2025;3;3541000;;;;;;C;B;B;A
210071368766;2025;1;3541000;;;;;;F;C;B;D
210071369195;2025;2;3541000;;;;;;G;C;B;E
210071370318;2025;1;3541000;;;;;;C;B;B;A
210071371545;2025;1;3541000;;;;;;C;B;B;D
210071372128;2025;3;3541000;;;;;;B;A;B;A
210071372394;2025;3;3541000;549,6;389,8;433,9;369,0;380,0;D;A;B;A
210071374725;2025;1;3541000;;;;;;L;C;B;C
210071375618;2025;1;3541000;578,8;591,5;569,5;772,4;560,0;G;B;B;A
210071376968;2025;1;3541000;617,3;610,2;623,2;773,7;640,0;B;B;B;A
210071378244;2025;1;3541000;388,9;366,2;359,7;466,8;400,0;G;C;B;C
210071379631;2025;3;3541000;525,0;533,0;520,9;582,1;560,0;C;A;B;A
210071382640;2025;1;3541000;405,6;369,9;470,0;465,3;540,0;D;C;B;C
210071383273;2025;2;3541000;;;;;;B;A;B;A
210071384500;2025;1;3541000;534,8;473,7;578,2;411,4;620,0;L;B;B;B
210071384989;2025;1;3541000;414,3;521,1;494,5;415,6;440,0;B;A;B;A
210071384996;2025;3;3541000;;;;;;G;B;B;A
210071385249;2025;3;3541000;;;;;;D;A;B;A
210071385958;2025;3;3541000;;;;;;H;B;B;A
210071387492;2025;3;3541000;;;;;;F;A;B;A
210071388799;2025;1;3541000;644,6;672,8;637,5;643,1;640,0;E;B;B;A
210071389045;2025;3;3541000;;;;;;G;A;B;A
210071390118;2025;3;3541000;398,1;462,9;533,9;545,3;680,0;B;B;B;A
210071390781;2025;3;3541000;;;;;;D;C;B;C
210071391178;2025;1;3541000;;;;;;G;B;B;A
210071391467;2025;3;3541000;;;;;;B;A;B;C
210071393713;2025;3;3541000;;;;;;D;B;B;C
210071394568;2025;1;3541000;;421,3;439,0;;380,0;C;A;B;A
210071396494;2025;1;3541000;;;;;;P;C;B;A
210071396963;2025;1;3541000;588,6;596,5;557,7;531,1;560,0;D;C;B;A
210071397298;2025;1;3541000;;;;;;D;B;B;A
210071397720;2025;3;3541000;;;;;;I;D;B;B
210071398625;2025;2;3541000;;;;;;K;B;B;A
210071399913;2025;3;3541000;515,7;562,5;562,0;448,5;560,0;C;B;B;A
210071402197;2025;3;3541000;476,0;519,4;550,1;466,4;780,0;C;B;B;A
210071402610;2025;2;3541000;;487,9;354,1;;0,0;B;A;B;A
210071403127;2025;2;3541000;;;;;;B;A;B;A
210071403172;2025;1;3541000;;;;;;C;A;B;A
210071403724;2025;3;3541000;564,9;448,0;554,9;581,1;560,0;D;A;B;A
210071405465;2025;1;3541000;501,7;472,7;511,1;319,5;420,0;D;B;B;D
210071405520;2025;2;3541000;452,9;467,7;423,0;446,3;560,0;C;B;B;A
210071405545;2025;3;3541000;515,4;511,4;448,6;403,7;340,0;C;A;B;A
210071407021;2025;1;3541000;379,3;351,2;426,0;358,2;360,0;C;B;B;B
210071407799;2025;1;3541000;;;;;;E;A;B;A
210071408026;2025;1;3541000;518,7;570,1;589,9;635,6;760,0;K;B;B;E
210071408067;2025;2;3541000;;;;;;D;C;B;A
210071410274;2025;2;3541000;;;;;;D;B;B;A
210071413233;2025;1;3541000;;;;;;G;B;B;A
210071413505;2025;3;3541000;;522,6;488,7;;420,0;C;B;B;D
210071413851;2025;1;3541000;;;;;;I;C;B;A
210071414192;2025;1;3541000;394,6;342,6;397,8;435,4;360,0;F;C;B;A
210071414456;2025;3;3541000;545,4;532,4;545,6;430,9;460,0;G;B;B;A
210071414928;2025;1;3541000;439,5;520,0;451,4;393,9;560,0;A;A;B;A
210071415387;2025;1;3541000;558,8;554,0;560,2;582,2;420,0;B;D;B;A
210071415596;2025;1;3541000;;;;;;C;A;B;A
210071416084;2025;3;3541000;;;;;;C;A;B;A
210071416451;2025;1;3541000;495,5;499,9;541,5;387,9;560,0;C;C;B;A
210071417863;2025;1;3541000;559,4;648,5;641,3;602,8;660,0;O;D;B;A
210071418856;2025;2;3541000;433,0;404,8;436,4;457,1;480,0;C;A;B;A
210071418868;2025;1;3541000;488,6;645,6;691,1;398,1;620,0;C;A;B;A
210071422927;2025;0;3541000;628,5;615,7;702,5;690,7;840,0;K;B;B;A
210071423230;2025;1;3541000;459,6;603,6;546,5;487,5;560,0;C;B;B;A
210071424311;2025;2;3541000;365,4;532,0;540,7;449,9;440,0;C;A;B;A
210071425280;2025;3;3541000;;;;;;I;C;B;B
210071427004;2025;2;3541000;517,1;654,6;638,1;614,3;720,0;D;B;B;A
210071428065;2025;1;3541000;;;;;;D;B;B;A
210071428467;2025;3;3541000;;;;;;G;D;B;A
210071428606;2025;1;3541000;520,0;584,3;547,6;576,4;680,0;D;A;B;A
210071429148;2025;1;3541000;;;;;;C;A;B;A
210071429738;2025;1;3541000;513,8;449,5;553,0;652,7;520,0;C;B;B;A
210071429861;2025;3;3541000;;;;;;B;B;B;A
210071431236;2025;3;3541000;;;;;;C;A;B;A
210071432130;2025;1;3541000;;;;;;G;A;B;A
210071432691;2025;3;3541000;411,0;449,8;522,1;381,8;0,0;C;A;B;A
210071433178;2025;3;3541000;331,6;390,5;421,5;419,9;0,0;E;B;B;A
210071433782;2025;2;3541000;;;;;;G;B;B;A
210071434058;2025;3;3541000;556,1;568,4;542,0;503,7;480,0;B;B;B;A
210071434190;2025;3;3541000;410,7;621,3;642,4;636,4;620,0;B;A;B;A
210071434684;2025;1;3541000;549,6;507,8;551,0;530,9;520,0;D;B;B;A
210071435331;2025;3;3541000;529,1;485,3;513,9;449,4;560,0;E;A;B;E
210071437517;2025;2;3541000;;;;;;B;A;B;A
210071438747;2025;3;3541000;487,4;580,8;608,6;584,4;560,0;D;B;B;A
210071439026;2025;3;3541000;;;;;;B;A;B;A
210071439034;2025;1;3541000;;;;;;C;B;B;A
210071439089;2025;1;3541000;;;;;;E;A;B;A
210071439416;2025;1;3541000;;;;;;C;A;B;A
210071441925;2025;3;3541000;495,7;498,1;530,7;537,3;460,0;C;A;B;A
210066506738;2025;3;3548500;565,9;601,7;613,5;691,5;760,0;K;E;B;D
210066506909;2025;1;3548500;556,7;613,1;580,5;573,6;760,0;E;B;B;D
210066508321;2025;1;3548500;;;;;;B;B;B;E
210066510823;2025;1;3548500;;;;;;B;C;B;D
210066513392;2025;1;3548500;509,5;567,2;512,4;439,9;520,0;K;D;B;D
210066513432;2025;1;3548500;755,4;791,6;714,4;884,0;920,0;B;B;B;A
210066513742;2025;3;3548500;505,0;468,8;490,9;510,8;640,0;B;B;A;A
210066514762;2025;1;3548500;;;;;;A;A;A;A
210066514908;2025;3;3548500;389,3;475,0;460,0;533,6;340,0;F;B;B;A
210066516440;2025;1;3548500;587,9;686,3;629,1;481,2;720,0;H;D;B;D
210066519067;2025;0;3548500;506,3;468,7;514,3;489,3;540,0;J;D;B;D
210066520238;2025;3;3548500;;;;;;C;B;B;A
210066521749;2025;3;3548500;396,2;457,8;432,2;417,3;440,0;Q;C;B;D
210066522626;2025;1;3548500;417,8;517,7;518,7;496,4;760,0;Q;D;B;D
210066523018;2025;2;3548500;361,3;412,9;470,2;344,6;620,0;B;A;B;A
210066523113;2025;2;3548500;614,9;633,6;606,2;698,2;760,0;E;A;B;A
210066523371;2025;1;3548500;630,9;653,0;578,2;724,1;720,0;E;B;B;A
210066523419;2025;1;3548500;443,5;351,9;366,6;448,3;720,0;B;A;B;A
210066524987;2025;3;3548500;498,5;494,0;552,8;488,6;360,0;D;A;B;A
210066525394;2025;1;3548500;;;;;;C;A;B;B
210066525735;2025;1;3548500;575,1;583,4;591,6;604,7;760,0;F;A;B;A
210066525849;2025;1;3548500;389,4;420,3;325,3;487,1;620,0;G;B;B;D
210066526280;2025;1;3548500;;473,0;314,2;;600,0;O;B;B;D
210066527593;2025;2;3548500;454,2;548,6;552,5;496,5;540,0;B;B;B;A
210066528163;2025;3;3548500;624,7;638,5;625,4;731,5;760,0;J;C;B;E
210066529210;2025;1;3548500;568,9;580,3;556,9;580,3;660,0;C;B;B;B
210066529999;2025;1;3548500;367,5;439,0;449,0;362,2;460,0;K;C;B;D
210066530462;2025;3;3548500;510,4;460,3;418,3;470,8;400,0;E;B;B;D
210066530539;2025;0;3548500;627,5;648,9;616,8;725,9;760,0;F;C;B;D
210066531715;2025;1;3548500;436,2;412,5;447,7;366,3;380,0;O;C;B;D
210066531896;2025;1;3548500;484,8;402,3;484,2;443,9;620,0;O;C;B;D
210066532137;2025;1;3548500;460,8;369,4;428,6;476,6;720,0;N;C;B;D
210066532392;2025;1;3548500;;;;;;H;B;B;D
210066532708;2025;1;3548500;331,0;403,0;465,8;422,4;500,0;P;B;B;D
210066533625;2025;1;3548500;498,8;511,9;577,9;434,9;620,0;F;E;B;A
210066533677;2025;1;3548500;578,8;607,2;593,3;627,3;760,0;M;C;B;D
210066534648;2025;1;3548500;552,5;518,8;479,3;471,0;500,0;O;D;B;D
210066534927;2025;1;3548500;439,3;400,7;431,5;480,6;480,0;H;A;B;A
210066535012;2025;3;3548500;;;;;;Q;B;B;D
210066535917;2025;1;3548500;443,8;393,9;520,1;404,2;380,0;I;B;B;D
210066536078;2025;1;3548500;335,5;361,3;418,9;444,4;0,0;N;C;B;D
210066537039;2025;1;3548500;;;;;;B;A;B;E
210066538152;2025;1;3548500;542,5;478,9;520,4;580,9;860,0;N;C;B;D
210066538835;2025;1;3548500;533,1;583,8;606,2;690,6;840,0;Q;E;B;D
210066539122;2025;1;3548500;471,8;448,3;536,6;508,3;580,0;J;C;B;D
210066539144;2025;1;3548500;;466,1;519,1;;0,0;D;A;B;A
210066539589;2025;1;3548500;367,8;491,5;509,0;427,4;720,0;M;C;B;D
210066539741;2025;1;3548500;464,0;422,1;553,2;418,5;840,0;C;A;B;A
210066539789;2025;1;3548500;416,9;541,5;544,0;332,4;420,0;D;D;B;A
210066542164;2025;1;3548500;557,3;642,1;562,2;539,5;500,0;E;A;B;A
210066542351;2025;1;3548500;538,1;490,4;572,8;656,6;800,0;D;B;B;A
210066543191;2025;3;3548500;;435,9;508,8;;620,0;B;B;B;C
210066543463;2025;1;3548500;;325,6;358,1;;0,0;E;B;B;A
210066543766;2025;2;3548500;588,7;555,4;576,8;467,9;660,0;D;B;B;A
210066544216;2025;1;3548500;;;;;;I;D;B;E
210066544960;2025;1;3548500;538,9;649,9;634,7;694,5;540,0;C;A;B;D
210066545050;2025;1;3548500;412,4;538,3;555,5;478,5;580,0;H;D;B;D
210066546154;2025;1;3548500;;;;;;Q;D;B;D
210066546217;2025;1;3548500;472,7;446,0;463,8;318,3;540,0;J;B;B;A
210066546219;2025;1;3548500;491,0;377,1;402,8;500,0;560,0;I;B;B;A
210066546328;2025;1;3548500;427,6;394,2;533,9;391,9;640,0;B;A;A;A
210066546587;2025;3;3548500;;;;;;G;B;B;A
210066546689;2025;2;3548500;514,4;512,8;521,1;618,0;640,0;D;B;B;A
210066547025;2025;3;3548500;541,7;0,0;427,6;354,4;380,0;D;A;B;A
210066547318;2025;1;3548500;475,1;522,0;555,4;579,1;780,0;C;C;B;D
210066548135;2025;1;3548500;;;;;;M;B;B;D
210066548619;2025;1;3548500;519,9;506,7;511,9;542,4;740,0;Q;D;B;C
210066549150;2025;3;3548500;;;;;;C;B;B;A
210066549524;2025;1;3548500;639,5;690,5;595,8;727,3;940,0;B;B;B;A
210066549599;2025;1;3548500;503,6;569,8;539,6;434,3;840,0;M;D;B;E
210066549768;2025;1;3548500;417,1;381,9;374,7;320,7;500,0;N;D;B;D
210066550267;2025;1;3548500;509,3;516,7;469,7;380,2;360,0;H;B;B;E
210066551314;2025;1;3548500;;;;;;J;C;B;D
210066551844;2025;1;3548500;460,8;488,2;513,0;358,6;580,0;E;B;B;D
210066553793;2025;3;3548500;555,6;583,2;549,6;660,6;920,0;D;B;B;A
210066554006;2025;3;3548500;;;;;;G;B;B;A
210066554673;2025;1;3548500;;;;;;I;B;B;D
210066555918;2025;1;3548500;400,3;395,3;483,9;366,2;360,0;D;C;B;A
210066556030;2025;3;3548500;464,8;405,8;438,3;452,0;440,0;P;E;B;E
210066556452;2025;2;3548500;498,0;420,8;553,8;450,3;560,0;G;B;B;E
210066556572;2025;2;3548500;528,5;564,7;590,7;566,2;540,0;J;D;B;D
210066556616;2025;1;3548500;560,0;608,7;577,9;640,9;580,0;J;C;B;D
210066556718;2025;1;3548500;;;;;;G;C;B;A
210066557214;2025;3;3548500;639,0;693,3;659,7;749,1;740,0;D;C;B;A
210066558591;2025;2;3548500;409,5;456,4;507,8;381,0;480,0;E;B;B;A
210066558940;2025;2;3548500;454,2;468,9;550,2;443,1;0,0;B;A;B;A
210066559546;2025;3;3548500;461,5;429,2;488,2;519,7;760,0;C;A;B;A
210066559714;2025;3;3548500;;;;;;G;C;B;A
210066559881;2025;1;3548500;369,4;381,4;450,5;385,0;420,0;J;C;B;D
210066561648;2025;1;3548500;494,7;609,6;570,5;615,6;720,0;C;A;B;A
210066561664;2025;1;3548500;559,0;622,9;627,4;534,5;800,0;F;A;B;D
210066561952;2025;1;3548500;421,9;400,6;524,4;375,3;680,0;P;D;B;D
210066562371;2025;1;3548500;442,9;487,4;506,0;360,9;740,0;J;B;B;D
210066562790;2025;1;3548500;;;;;;Q;D;B;D
210066563443;2025;1;3548500;422,4;520,5;515,5;371,4;620,0;C;B;B;A
210066564371;2025;1;3548500;481,8;566,7;576,9;475,2;640,0;G;B;B;D
210066565300;2025;1;3548500;521,5;611,4;626,1;698,1;940,0;C;B;B;A
210066565391;2025;3;3548500;501,5;553,0;545,6;547,8;920,0;B;A;A;A
210066566054;2025;2;3548500;496,4;547,4;569,8;497,6;600,0;C;B;B;B
210066566138;2025;2;3548500;439,1;557,1;604,8;567,8;760,0;B;B;B;A
210066567891;2025;3;3548500;506,0;452,1;523,6;399,4;700,0;B;A;B;A
210066568297;2025;1;3548500;470,5;488,5;415,0;340,5;540,0;E;B;B;A
210066568503;2025;2;3548500;539,4;597,6;564,8;547,2;600,0;B;A;B;A
210066569448;2025;1;3548500;468,1;501,9;561,4;475,9;540,0;G;A;B;C
210066569851;2025;1;3548500;443,3;423,6;483,6;396,3;0,0;G;A;B;A
210066571277;2025;2;3548500;471,6;552,3;539,4;419,5;560,0;F;A;B;A
210066572007;2025;1;3548500;523,2;529,5;571,7;569,4;880,0;E;A;B;A
210066572252;2025;1;3548500;;;;;;F;B;B;A
210066572365;2025;1;3548500;702,7;611,6;633,7;727,8;860,0;I;C;B;A
210066572447;2025;1;3548500;;;;;;L;C;B;D
210066573216;2025;1;3548500;345,9;539,0;542,6;560,1;620,0;I;E;B;A
210066573947;2025;1;3548500;579,0;608,0;541,3;608,4;580,0;C;B;B;A
210066574077;2025;3;3548500;455,3;612,2;579,4;456,5;440,0;B;B;B;A
210066574668;2025;1;3548500;;;;;;M;C;B;D
210066574950;2025;2;3548500;534,9;595,0;539,4;607,0;600,0;C;B;B;A
210066575193;2025;3;3548500;465,1;542,1;512,7;370,8;480,0;J;C;B;B
210066575221;2025;3;3548500;415,0;376,9;370,8;420,4;260,0;C;B;B;A
210066576278;2025;1;3548500;640,2;686,3;663,0;781,4;760,0;F;B;B;A
210066576312;2025;1;3548500;475,8;485,9;515,6;474,7;460,0;Q;C;B;D
210066577452;2025;1;3548500;412,6;491,9;523,3;596,0;600,0;L;B;B;D
210066577854;2025;1;3548500;;;;;;Q;D;B;D
210066578575;2025;3;3548500;433,2;490,2;442,0;448,5;720,0;H;C;B;D
210066578633;2025;2;3548500;;;;;;D;A;B;A
210066578800;2025;1;3548500;525,8;488,9;537,0;611,8;580,0;D;A;B;A
210066579499;2025;1;3548500;385,1;428,8;422,8;384,7;320,0;G;C;B;D
210066580039;2025;1;3548500;560,0;437,6;483,1;504,5;560,0;Q;C;B;D
210066580059;2025;3;3548500;481,9;521,6;538,3;348,1;560,0;D;A;B;A
210066582281;2025;1;3548500;478,7;530,6;580,3;642,2;880,0;H;D;B;D
210066583959;2025;1;3548500;366,5;402,3;482,6;335,8;560,0;H;B;B;E
210066584436;2025;1;3548500;;;;;;K;C;B;D
210066585525;2025;1;3548500;;;;;;K;D;B;E
210066586025;2025;1;3548500;618,9;592,1;627,1;751,7;780,0;Q;D;B;D
210066586464;2025;1;3548500;479,2;517,1;505,8;346,8;500,0;A;A;B;E
210066586669;2025;3;3548500;483,2;473,8;500,8;428,9;0,0;C;B;B;E
210066586710;2025;1;3548500;527,5;374,7;474,6;471,9;640,0;D;B;B;B
210066588394;2025;2;3548500;;;;;;B;A;B;A
210066588859;2025;1;3548500;519,7;575,4;564,9;538,3;500,0;C;A;B;A
210066589874;2025;1;3548500;366,5;413,4;431,9;351,5;680,0;O;D;B;D
210066590498;2025;3;3548500;364,3;467,4;497,4;388,1;580,0;C;B;B;A
210066590525;2025;3;3548500;596,9;503,3;544,9;395,9;360,0;G;B;B;D
210066590989;2025;1;3548500;511,6;470,2;515,4;477,4;480,0;I;A;B;A
210066591009;2025;1;3548500;647,6;647,0;604,4;759,8;660,0;Q;E;B;D
210066591141;2025;1;3548500;462,1;407,9;481,0;482,8;560,0;P;B;B;D
210066591326;2025;2;3548500;537,9;468,2;543,7;515,4;460,0;I;B;B;A
210066591690;2025;1;3548500;423,0;567,6;508,2;547,8;760,0;G;B;B;E
210066591776;2025;1;3548500;446,9;480,3;541,8;488,8;500,0;F;C;B;D
210066591935;2025;1;3548500;515,4;422,6;532,7;346,8;420,0;O;D;B;D
210066591945;2025;1;3548500;495,1;561,6;495,8;417,5;520,0;E;C;B;D
210066592198;2025;1;3548500;651,3;610,1;602,0;708,0;740,0;J;D;B;D
210066593698;2025;1;3548500;495,6;467,8;570,3;517,7;600,0;L;D;B;D
210066594062;2025;1;3548500;;329,7;369,9;;560,0;C;C;B;A
210066594091;2025;1;3548500;417,8;495,7;502,8;503,3;780,0;G;A;B;A
210066594940;2025;1;3548500;400,8;378,1;438,8;391,8;760,0;H;B;B;A
210066597091;2025;1;3548500;458,7;511,1;497,2;548,3;560,0;G;B;B;D
210066597127;2025;1;3548500;;;;;;B;A;B;A
210066597664;2025;3;3548500;;;;;;I;B;B;A
